chrom	start	end	stain	ISV_loss	ISV_gain
chr18	23000000	24000000	gneg	0.9930814	0.9722902
chr18	24000000	25000000	gneg	0.8791304	0.97212315
chr18	25000000	26000000	gneg	0.98583406	0.7076542
chr18	26000000	27000000	gneg	0.93704146	0.23050173
chr18	28000000	29000000	gpos100	0.8092043	0.019297056
chr18	29000000	30000000	gpos100	0.20409206	0.0070590614
chr18	30000000	31000000	gpos100	0.48834598	0.057798106
chr18	31000000	32000000	gpos100	0.99554956	0.68643683
chr18	32000000	33000000	gpos100	0.62838244	0.10287306
chr18	33000000	34000000	gpos100	0.965059	0.05036516
chr18	34000000	35000000	gpos100	0.95308053	0.72978026
chr18	36000000	37000000	gneg	0.98171324	0.8701076
chr18	37000000	38000000	gneg	0.86187345	0.04380806
chr18	38000000	39000000	gneg	0.026004624	0.010218652
chr18	40000000	41000000	gpos75	0.025501367	0.010876587
chr18	41000000	42000000	gpos75	0.509573	0.012271339
chr18	42000000	43000000	gpos75	0.8102884	0.0069757197
chr18	43000000	44000000	gpos75	0.5944077	0.2164927
chr18	44000000	45000000	gpos75	0.9943546	0.34051627
chr18	46000000	47000000	gneg	0.94635266	0.729165
chr18	47000000	48000000	gneg	0.76412785	0.077887505
chr18	48000000	49000000	gneg	0.9331242	0.40599316
chr18	49000000	50000000	gneg	0.9896909	0.980445
chr18	51000000	52000000	gpos75	0.98718137	0.021637313
chr18	52000000	53000000	gpos75	0.9131071	0.41311532
chr18	53000000	54000000	gpos75	0.13592793	0.12120139
chr18	54000000	55000000	gpos75	0.4406197	0.0013715011
chr18	55000000	56000000	gpos75	0.99888784	0.49558413
chr18	57000000	58000000	gneg	0.9953923	0.9437352
chr18	59000000	60000000	gpos50	0.9977324	0.94779235
chr18	60000000	61000000	gpos50	0.78302675	0.07122055
chr18	62000000	63000000	gneg	0.9721177	0.43353766
chr18	64000000	65000000	gpos100	0.3715362	0.06309087
chr18	65000000	66000000	gpos100	0.3700347	0.02325455
chr18	66000000	67000000	gpos100	0.14504804	0.15317494
chr18	67000000	68000000	gpos100	0.8591981	0.01154252
chr18	68000000	69000000	gpos100	0.8996795	0.0224638
chr18	70000000	71000000	gneg	0.9741803	0.10985741
chr18	71000000	72000000	gpos25	0.026833938	0.0046913335
chr18	72000000	73000000	gpos25	0.3339026	0.025282929
chr18	73000000	74000000	gpos25	0.66803473	0.3750428
chr18	74000000	75000000	gpos25	0.9949616	0.67013097
chr18	76000000	77000000	gneg	0.32547668	0.0033802153
chr18	77000000	78000000	gneg	0.86498755	0.47326592
chr18	78000000	79000000	gneg	0.88085234	0.38961676
chr18	79000000	80000000	gneg	0.9545925	0.52349985
chr19	0	1000000	gneg	0.9573103	0.87465036
chr19	1000000	2000000	gneg	0.9925844	0.99330795
chr19	2000000	3000000	gneg	0.97999305	0.99683136
chr19	3000000	4000000	gneg	0.96527404	0.9849111
chr19	4000000	5000000	gneg	0.89860594	0.9930583
chr19	5000000	6000000	gneg	0.9935289	0.9853286
chr19	7000000	8000000	gpos25	0.9966043	0.99391335
chr19	8000000	9000000	gpos25	0.97706056	0.96620184
chr19	9000000	10000000	gpos25	0.018747253	0.0019453791
chr19	10000000	11000000	gpos25	0.972817	0.92293847
chr19	11000000	12000000	gpos25	0.99596536	0.99296737
chr19	14000000	15000000	gpos25	0.9576407	0.98304844
chr19	15000000	16000000	gpos25	0.89551455	0.9175962
chr19	17000000	18000000	gneg	0.92247456	0.92451745
chr19	18000000	19000000	gneg	0.98799056	0.99911743
chr19	20000000	21000000	gvar	0.006888176	0.0007587337
chr19	21000000	22000000	gvar	0.0059324834	0.0018176707
chr19	22000000	23000000	gvar	0.011066586	0.0004199046
chr19	23000000	24000000	gvar	0.009023097	0.00064869836
chr19	25000000	26000000	acen	0.0012674056	0.0020181802
chr19	27000000	28000000	acen	0.091126494	0.0005430569
chr19	29000000	30000000	gvar	0.90047556	0.3235755
chr19	30000000	31000000	gvar	0.9635889	0.29510963
chr19	32000000	33000000	gneg	0.96987075	0.49224916
chr19	33000000	34000000	gneg	0.97750825	0.9619811
chr19	34000000	35000000	gneg	0.19682561	0.0234173
chr19	36000000	37000000	gpos25	0.087801166	0.11837813
chr19	39000000	40000000	gpos25	0.98411393	0.9040207
chr19	40000000	41000000	gpos25	0.99565697	0.9927227
chr19	41000000	42000000	gpos25	0.9957403	0.9374263
chr19	43000000	44000000	gneg	0.9773777	0.98281467
chr19	45000000	46000000	gpos25	0.9861691	0.974244
chr19	46000000	47000000	gpos25	0.99784744	0.99542564
chr19	48000000	49000000	gneg	0.9750547	0.993995
chr19	49000000	50000000	gneg	0.9806815	0.95218337
chr19	51000000	52000000	gpos25	0.6467061	0.056105606
chr19	52000000	53000000	gpos25	0.28635508	0.07640903
chr19	54000000	55000000	gneg	0.9842046	0.7121186
chr19	56000000	57000000	gpos25	0.05896388	0.0028246508
chr19	57000000	58000000	gpos25	0.18933843	0.080348305
chr20	0	1000000	gneg	0.9915563	0.9910643
chr20	1000000	2000000	gneg	0.99796766	0.94827914
chr20	2000000	3000000	gneg	0.9990532	0.98827773
chr20	3000000	4000000	gneg	0.99800533	0.9968311
chr20	4000000	5000000	gneg	0.9876386	0.3514144
chr20	6000000	7000000	gpos75	0.95499456	0.2522121
chr20	7000000	8000000	gpos75	0.97679305	0.048509073
chr20	8000000	9000000	gpos75	0.9782331	0.42015406
chr20	10000000	11000000	gneg	0.9889446	0.62341344
chr20	11000000	12000000	gneg	0.9249713	0.47478798
chr20	12000000	13000000	gpos75	0.40633786	0.032832246
chr20	13000000	14000000	gpos75	0.9722633	0.58685786
chr20	14000000	15000000	gpos75	0.88225484	0.09631351
chr20	15000000	16000000	gpos75	0.79037803	0.061464515
chr20	16000000	17000000	gpos75	0.8252413	0.7193934
chr20	18000000	19000000	gneg	0.9973041	0.46565324
chr20	19000000	20000000	gneg	0.98799443	0.5020328
chr20	20000000	21000000	gneg	0.88185966	0.30018777
chr20	23000000	24000000	gneg	0.99206525	0.9589089
chr20	24000000	25000000	gneg	0.95937765	0.73633766
chr20	26000000	27000000	acen	0.0074107335	0.0023158973
chr20	27000000	28000000	acen	0.0012674056	0.0020181802
chr20	29000000	30000000	acen	0.0043262527	0.0007077695
chr20	31000000	32000000	gneg	0.96324027	0.925464
chr20	32000000	33000000	gneg	0.9984566	0.98964465
chr20	34000000	35000000	gpos25	0.9924924	0.95259285
chr20	36000000	37000000	gneg	0.9927409	0.85345966
chr20	37000000	38000000	gneg	0.9834862	0.7042357
chr20	38000000	39000000	gneg	0.97925276	0.968453
chr20	39000000	40000000	gpos75	0.9372687	0.047421534
chr20	40000000	41000000	gpos75	0.97093403	0.11239653
chr20	41000000	42000000	gpos75	0.98570305	0.5649374
chr20	42000000	43000000	gpos75	0.21521899	0.0022684336
chr20	44000000	45000000	gpos25	0.99435484	0.9939055
chr20	45000000	46000000	gpos25	0.97569287	0.9523614
chr20	46000000	47000000	gpos25	0.99734277	0.9656163
chr20	48000000	49000000	gneg	0.9647959	0.10774492
chr20	49000000	50000000	gneg	0.9937058	0.9572283
chr20	50000000	51000000	gneg	0.99062586	0.9805611
chr20	52000000	53000000	gpos75	0.78073317	0.033098705
chr20	53000000	54000000	gpos75	0.7060043	0.27529696
chr20	54000000	55000000	gpos75	0.9716476	0.716496
chr20	55000000	56000000	gpos75	0.8343682	0.0065797246
chr20	58000000	59000000	gpos50	0.997433	0.9940759
chr20	60000000	61000000	gneg	0.8702448	0.39659655
chr20	61000000	62000000	gneg	0.60087353	0.69563603
chr20	62000000	63000000	gneg	0.9544147	0.9922002
chr20	63000000	64000000	gneg	0.99358976	0.993399
chr21	0	1000000	gvar	0.0012674056	0.0020181802
chr21	1000000	2000000	gvar	0.0012674056	0.0020181802
chr21	2000000	3000000	gvar	0.0012674056	0.0020181802
chr21	4000000	5000000	stalk	0.0012674056	0.0020181802
chr21	5000000	6000000	stalk	0.5143499	0.01968299
chr21	6000000	7000000	stalk	0.15713102	0.012019802
chr21	7000000	8000000	gvar	0.036826767	0.011073465
chr21	8000000	9000000	gvar	0.008311647	0.0027514936
chr21	9000000	10000000	gvar	0.015377675	0.0006069283
chr21	11000000	12000000	acen	0.0012674056	0.0020181802
chr21	12000000	13000000	acen	0.0012754356	0.00086765265
chr21	13000000	14000000	gneg	0.008324753	0.0017775426
chr21	14000000	15000000	gneg	0.65225506	0.0045325477
chr21	15000000	16000000	gpos100	0.9203744	0.025278045
chr21	16000000	17000000	gpos100	0.748241	0.49619493
chr21	17000000	18000000	gpos100	0.85168254	0.17608285
chr21	18000000	19000000	gpos100	0.9042669	0.48757347
chr21	19000000	20000000	gpos100	0.08223163	0.0008157437
chr21	20000000	21000000	gpos100	0.052064613	0.0027637517
chr21	21000000	22000000	gpos100	0.19860166	0.007848656
chr21	23000000	24000000	gneg	0.061738394	0.0019463208
chr21	24000000	25000000	gneg	0.058992382	0.0048068273
chr21	26000000	27000000	gpos75	0.9963672	0.095578976
chr21	27000000	28000000	gpos75	0.16266374	0.0042404854
chr21	28000000	29000000	gpos75	0.938953	0.11211009
chr21	29000000	30000000	gpos75	0.93013847	0.83711165
chr21	31000000	32000000	gneg	0.94244045	0.032394875
chr21	32000000	33000000	gneg	0.9961888	0.9687862
chr21	33000000	34000000	gneg	0.9995303	0.8413778
chr21	35000000	36000000	gpos50	0.9972047	0.49060777
chr21	37000000	38000000	gneg	0.99845326	0.9422579
chr21	39000000	40000000	gpos50	0.95527726	0.49020037
chr21	40000000	41000000	gpos50	0.9643985	0.046649523
chr21	42000000	43000000	gneg	0.99700004	0.9868081
chr21	43000000	44000000	gneg	0.99921715	0.9947036
chr21	44000000	45000000	gneg	0.9938148	0.984221
chr21	45000000	46000000	gneg	0.9817832	0.9814851
chr22	0	1000000	gvar	0.0012674056	0.0020181802
chr22	1000000	2000000	gvar	0.0012674056	0.0020181802
chr22	2000000	3000000	gvar	0.0012674056	0.0020181802
chr22	3000000	4000000	gvar	0.0012674056	0.0020181802
chr22	5000000	6000000	stalk	0.0012674056	0.0020181802
chr22	6000000	7000000	stalk	0.0012674056	0.0020181802
chr22	7000000	8000000	stalk	0.0012674056	0.0020181802
chr22	8000000	9000000	stalk	0.0012674056	0.0020181802
chr22	10000000	11000000	gvar	0.0019470887	0.0008040522
chr22	11000000	12000000	gvar	0.008308967	0.00061002286
chr22	12000000	13000000	gvar	0.016581705	0.005796698
chr22	14000000	15000000	acen	0.0012674056	0.0020181802
chr22	15000000	16000000	acen	0.010867766	0.0051049306
chr22	16000000	17000000	acen	0.004681485	0.010527387
chr22	18000000	19000000	gneg	0.7405671	0.912032
chr22	19000000	20000000	gneg	0.9635712	0.9830936
chr22	20000000	21000000	gneg	0.9963245	0.99580896
chr22	22000000	23000000	gpos25	0.98056924	0.77708346
chr22	24000000	25000000	gneg	0.99527645	0.79517365
chr22	26000000	27000000	gpos50	0.9981317	0.97992605
chr22	27000000	28000000	gpos50	0.9863794	0.82502836
chr22	28000000	29000000	gpos50	0.99604887	0.68791366
chr22	30000000	31000000	gneg	0.9876578	0.99757344
chr22	32000000	33000000	gpos50	0.9966788	0.9185381
chr22	33000000	34000000	gpos50	0.94663525	0.09538273
chr22	34000000	35000000	gpos50	0.146545	0.03618228
chr22	35000000	36000000	gpos50	0.99594975	0.98232806
chr22	36000000	37000000	gpos50	0.99215263	0.99443036
chr22	38000000	39000000	gneg	0.98769695	0.96023476
chr22	39000000	40000000	gneg	0.97751504	0.73266715
chr22	41000000	42000000	gpos50	0.9989994	0.9897759
chr22	42000000	43000000	gpos50	0.9994349	0.9821535
chr22	44000000	45000000	gneg	0.9771854	0.3950323
chr22	45000000	46000000	gneg	0.9982551	0.9969873
chr22	46000000	47000000	gneg	0.99400806	0.8993961
chr22	47000000	48000000	gneg	0.7808647	0.0050420715
chrX	0	1000000	gneg	0.8313957	0.105156295
chrX	1000000	2000000	gneg	0.12762828	0.9292266
chrX	2000000	3000000	gneg	0.5651786	0.006253767
chrX	3000000	4000000	gneg	0.06667255	0.08654122
chrX	5000000	6000000	gpos50	0.040111825	0.0017500669
chrX	7000000	8000000	gneg	0.940101	0.16254804
chrX	8000000	9000000	gneg	0.893059	0.0033908675
chrX	10000000	11000000	gpos50	0.9760429	0.6276441
chrX	11000000	12000000	gpos50	0.95370704	0.3950751
chrX	12000000	13000000	gpos50	0.7885472	0.10322172
chrX	13000000	14000000	gpos50	0.91431683	0.951527
chrX	14000000	15000000	gpos50	0.97935975	0.2886964
chrX	15000000	16000000	gpos50	0.97284114	0.8680818
chrX	16000000	17000000	gpos50	0.026235832	0.022001056
chrX	18000000	19000000	gneg	0.9643814	0.8385155
chrX	20000000	21000000	gpos50	0.8515596	0.50654775
chrX	22000000	23000000	gneg	0.9231749	0.062668376
chrX	23000000	24000000	gneg	0.9303782	0.92922854
chrX	25000000	26000000	gpos100	0.98359734	0.015728006
chrX	26000000	27000000	gpos100	0.016537745	0.0020281726
chrX	27000000	28000000	gpos100	0.01979316	0.0016239015
chrX	28000000	29000000	gpos100	0.73440385	0.16666928
chrX	30000000	31000000	gneg	0.9809924	0.6397868
chrX	32000000	33000000	gpos100	0.91143656	0.28487444
chrX	33000000	34000000	gpos100	0.9381667	0.31090003
chrX	34000000	35000000	gpos100	0.020809595	0.0009129125
chrX	35000000	36000000	gpos100	0.010876042	0.0019547727
chrX	36000000	37000000	gpos100	0.006612423	0.0021641953
chrX	38000000	39000000	gneg	0.97907823	0.8061512
chrX	39000000	40000000	gneg	0.026514377	0.005864296
chrX	40000000	41000000	gneg	0.9929021	0.44476727
chrX	41000000	42000000	gneg	0.9932954	0.8403962
chrX	43000000	44000000	gpos75	0.986408	0.086727515
chrX	44000000	45000000	gpos75	0.94073045	0.040092845
chrX	45000000	46000000	gpos75	0.9522038	0.37972897
chrX	46000000	47000000	gpos75	0.9831319	0.9260376
chrX	48000000	49000000	gneg	0.9912539	0.99440914
chrX	49000000	50000000	gneg	0.9549327	0.99488515
chrX	51000000	52000000	gpos25	0.05086633	0.062024307
chrX	52000000	53000000	gpos25	0.06362487	0.055393293
chrX	53000000	54000000	gpos25	0.99253243	0.9556324
chrX	55000000	56000000	gneg	0.86191744	0.3478973
chrX	56000000	57000000	gneg	0.27003568	0.13238992
chrX	57000000	58000000	gneg	0.009153524	0.0010191294
chrX	59000000	60000000	acen	0.0012674056	0.0020181802
chrX	60000000	61000000	acen	0.0012674056	0.0020181802
chrX	61000000	62000000	acen	0.0012674056	0.0020181802
chrX	62000000	63000000	acen	0.0022869795	0.00051347
chrX	64000000	65000000	gneg	0.9112842	0.08138857
chrX	66000000	67000000	gpos50	0.0456355	0.0015103847
chrX	67000000	68000000	gpos50	0.76588655	0.35006782
chrX	69000000	70000000	gneg	0.9601776	0.08990835
chrX	70000000	71000000	gneg	0.98771733	0.96771616
chrX	71000000	72000000	gneg	0.9580905	0.9706323
chrX	72000000	73000000	gneg	0.97600853	0.9816706
chrX	73000000	74000000	gpos50	0.94006824	0.1794638
chrX	75000000	76000000	gneg	0.40132102	0.13907649
chrX	77000000	78000000	gpos100	0.96237695	0.9234171
chrX	78000000	79000000	gpos100	0.92296255	0.38148645
chrX	79000000	80000000	gpos100	0.008432814	0.0006740232
chrX	80000000	81000000	gpos100	0.98106444	0.5998368
chrX	81000000	82000000	gpos100	0.011801764	0.0010893662
chrX	82000000	83000000	gpos100	0.013108533	0.0017808658
chrX	83000000	84000000	gpos100	0.12005579	0.03795693
chrX	84000000	85000000	gpos100	0.014224338	0.00077890314
chrX	86000000	87000000	gneg	0.31118137	0.17392036
chrX	87000000	88000000	gpos100	0.004160098	0.0009628114
chrX	88000000	89000000	gpos100	0.005611798	0.0008523656
chrX	89000000	90000000	gpos100	0.004766768	0.0005087155
chrX	90000000	91000000	gpos100	0.0037825098	0.0014856884
chrX	91000000	92000000	gpos100	0.013723674	0.0024482778
chrX	93000000	94000000	gneg	0.010208779	0.0008695418
chrX	95000000	96000000	gpos75	0.004709195	0.0008523656
chrX	96000000	97000000	gpos75	0.039566856	0.0028391515
chrX	97000000	98000000	gpos75	0.040111825	0.0017500669
chrX	98000000	99000000	gpos75	0.0020902338	0.0005800287
chrX	100000000	101000000	gneg	0.97325087	0.65265906
chrX	101000000	102000000	gneg	0.9894169	0.9583742
chrX	102000000	103000000	gneg	0.22160178	0.10002743
chrX	105000000	106000000	gneg	0.03573664	0.0010721546
chrX	106000000	107000000	gneg	0.22953606	0.66687906
chrX	107000000	108000000	gneg	0.9821339	0.8434682
chrX	108000000	109000000	gneg	0.34700546	0.17664768
chrX	110000000	111000000	gpos75	0.9547678	0.56619155
chrX	111000000	112000000	gpos75	0.9824587	0.88314617
chrX	112000000	113000000	gpos75	0.012724457	0.001711648
chrX	113000000	114000000	gpos75	0.0052971668	0.0016171226
chrX	114000000	115000000	gpos75	0.063735224	0.0018171361
chrX	115000000	116000000	gpos75	0.64682174	0.27292362
chrX	116000000	117000000	gpos75	0.021338979	0.02281044
chrX	118000000	119000000	gneg	0.012407806	0.0010191294
chrX	119000000	120000000	gneg	0.98779464	0.92344606
chrX	120000000	121000000	gneg	0.9834942	0.93337107
chrX	122000000	123000000	gpos100	0.0034065486	0.0008956285
chrX	123000000	124000000	gpos100	0.98151106	0.7298634
chrX	124000000	125000000	gpos100	0.8337257	0.12976554
chrX	125000000	126000000	gpos100	0.007949113	0.00079288316
chrX	126000000	127000000	gpos100	0.015462884	0.0009129125
chrX	127000000	128000000	gpos100	0.0020902338	0.00074633653
chrX	128000000	129000000	gpos100	0.0038906995	0.0009628114
chrX	130000000	131000000	gneg	0.9103443	0.9255582
chrX	132000000	133000000	gpos25	0.9070769	0.36826143
chrX	133000000	134000000	gpos25	0.93890584	0.45106134
chrX	135000000	136000000	gneg	0.909988	0.9081743
chrX	136000000	137000000	gneg	0.9857573	0.97915673
chrX	137000000	138000000	gneg	0.9236994	0.18164207
chrX	139000000	140000000	gpos75	0.8691043	0.5441699
chrX	140000000	141000000	gpos75	0.6048008	0.04254678
chrX	142000000	143000000	gneg	0.0055283443	0.00086245895
chrX	143000000	144000000	gpos100	0.00924389	0.0010191294
chrX	144000000	145000000	gpos100	0.0030705757	0.00064140325
chrX	145000000	146000000	gpos100	0.047314323	0.0017687826
chrX	146000000	147000000	gpos100	0.016853603	0.001462417
chrX	147000000	148000000	gpos100	0.9555432	0.075293384
chrX	148000000	149000000	gneg	0.9041503	0.06780474
chrX	149000000	150000000	gneg	0.9796888	0.86070347
chrX	150000000	151000000	gneg	0.9217187	0.6672413
chrX	151000000	152000000	gneg	0.6589579	0.98103666
chrX	152000000	153000000	gneg	0.9335678	0.93956393
chrX	153000000	154000000	gneg	0.9950321	0.9769405
chrX	154000000	155000000	gneg	0.9901861	0.997976
chrX	155000000	156000000	gneg	0.99152875	0.75115454
chrY	1000000	2000000	gneg	0.12762828	0.9292266
chrY	2000000	3000000	gneg	0.97611725	0.8487733
chrY	3000000	4000000	gneg	0.009772781	0.0009628114
chrY	4000000	5000000	gneg	0.003225744	0.0011441339
chrY	5000000	6000000	gneg	0.007648935	0.0019162011
chrY	6000000	7000000	gneg	0.07026775	0.007641421
chrY	7000000	8000000	gneg	0.019090299	0.103106745
chrY	8000000	9000000	gneg	0.0071305376	0.0013155745
chrY	9000000	10000000	gneg	0.039683048	0.004331109
chrY	11000000	12000000	gneg	0.0031855106	0.0027979598
chrY	13000000	14000000	gpos50	0.03434523	0.0016541177
chrY	14000000	15000000	gpos50	0.010296588	0.0013062459
chrY	15000000	16000000	gpos50	0.0056149117	0.00079288316
chrY	16000000	17000000	gpos50	0.0011807402	0.034403864
chrY	18000000	19000000	gneg	0.05170499	0.00920616
chrY	20000000	21000000	gpos50	0.01087198	0.0014581603
chrY	21000000	22000000	gpos50	0.019383201	0.0042287954
chrY	22000000	23000000	gpos50	0.02002056	0.0042191525
chrY	24000000	25000000	gneg	0.11574596	0.0023736625
chrY	25000000	26000000	gneg	0.07170149	0.015796663
chrY	27000000	28000000	gvar	0.0012674056	0.0020181802
chrY	28000000	29000000	gvar	0.0012674056	0.0020181802
chrY	29000000	30000000	gvar	0.0012674056	0.0020181802
chrY	30000000	31000000	gvar	0.0012674056	0.0020181802
chrY	31000000	32000000	gvar	0.0012674056	0.0020181802
chrY	32000000	33000000	gvar	0.0012674056	0.0020181802
chrY	33000000	34000000	gvar	0.0012674056	0.0020181802
chrY	34000000	35000000	gvar	0.0012674056	0.0020181802
chrY	35000000	36000000	gvar	0.0012674056	0.0020181802
chrY	36000000	37000000	gvar	0.0012674056	0.0020181802
chrY	37000000	38000000	gvar	0.0012674056	0.0020181802
chrY	38000000	39000000	gvar	0.0012674056	0.0020181802
chrY	39000000	40000000	gvar	0.0012674056	0.0020181802
chrY	40000000	41000000	gvar	0.0012674056	0.0020181802
chrY	41000000	42000000	gvar	0.0012674056	0.0020181802
chrY	42000000	43000000	gvar	0.0012674056	0.0020181802
chrY	43000000	44000000	gvar	0.0012674056	0.0020181802
chrY	44000000	45000000	gvar	0.0012674056	0.0020181802
chrY	45000000	46000000	gvar	0.0012674056	0.0020181802
chrY	46000000	47000000	gvar	0.0012674056	0.0020181802
chrY	47000000	48000000	gvar	0.0012674056	0.0020181802
chrY	48000000	49000000	gvar	0.0012674056	0.0020181802
chrY	49000000	50000000	gvar	0.0012674056	0.0020181802
chrY	50000000	51000000	gvar	0.0012674056	0.0020181802
chrY	51000000	52000000	gvar	0.0012674056	0.0020181802
chrY	52000000	53000000	gvar	0.0012674056	0.0020181802
chrY	53000000	54000000	gvar	0.0012674056	0.0020181802
chrY	54000000	55000000	gvar	0.0012674056	0.0020181802
chrY	55000000	56000000	gvar	0.0012674056	0.0020181802
chrY	56000000	57000000	gvar	0.01715773	0.0020808596
